"Label","ID","Detection quality","Spot N links","Spot frame","Spot gaussian-filtered intensity","Spot gaussian-filtered intensity","Spot gaussian-filtered intensity","Spot gaussian-filtered intensity","Spot gaussian-filtered intensity","Spot gaussian-filtered intensity","Spot median intensity","Spot median intensity","Spot median intensity","Spot position","Spot position","Spot position","Spot radius","Spot sum intensity","Spot sum intensity","Spot sum intensity","Spot track ID","Track N spots","Honly","HtoL","checked","last peak"
"",""," "," "," ","Mean ch0","Mean ch1","Mean ch2","Std ch0","Std ch1","Std ch2","Median ch0","Median ch1","Median ch2","X","Y","Z"," ","Median ch0","Median ch1","Median ch2"," "," ","Tag","Tag","Tag","Tag"
"","","","","","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(micron)","(micron)","(micron)","(micron)","(Counts)","(Counts)","(Counts)","","","","","",""
"370","370","","2","44","271.80597464717766","108.33694647541677","9371.971318125965","35.37766603144755","4.400031304556359","3070.8493069312717","274.0","108.0","8447.0","374.1977344482929","333.81363240778455","56.29438683181701","2.8966437973668793","156723.0","62808.0","5416875.0","13","48","0","1","1","1"
"371","371","","2","45","261.31406614060046","109.6805329238434","10688.221110351522","28.329390064057783","4.703100237131044","4235.808456587735","269.0","110.0","10346.0","375.123373716098","332.16799104501825","56.97479292807278","2.8966437973668793","141442.0","59505.0","5549177.0","13","48","0","1","1","1"
"372","372","","2","46","252.7884181802454","109.98705040245508","9602.823872903118","28.192984394137415","4.798689669413763","3300.983687750083","258.0","109.0","9380.0","376.2447715318342","331.0423437736134","58.56629764278651","2.8966437973668793","135985.0","59358.0","5088821.0","13","48","0","1","1","1"
"373","373","","2","47","245.03645155015752","113.58285888368268","9738.796684495606","24.42463181978285","5.837889102869813","2543.657809493694","252.0","114.0","10010.5","374.52620055490985","326.9114068541995","54.15019312814842","2.8966437973668793","132431.0","61713.0","5231531.0","13","48","0","1","1","1"
"374","374","","2","48","232.89996990881247","115.26261088730583","10191.674878518446","21.30623989001159","6.563134772475156","2954.108580521556","234.0","114.0","10461.0","376.022362473508","326.8444833935662","53.506473924086755","2.8966437973668793","133616.0","66129.0","5815176.0","13","48","0","1","1","1"
"375","375","","2","49","230.29804957172","117.46905573085573","9415.803430699101","21.950314556155156","7.377823985560335","2130.1359115539058","235.0","118.0","9343.5","377.0738780413924","320.14940809740153","53.969672665337775","2.8966437973668793","123722.0","62763.0","5007218.0","13","48","0","1","1","1"
"376","376","","2","50","220.06493558636947","120.69475595727816","8232.018515251524","18.116645307519548","7.727736977796282","2158.592189253266","222.0","121.5","7562.0","377.81451925670535","314.24844523405733","56.78074764695808","2.8966437973668793","120982.0","66332.0","4652324.0","13","48","0","1","1","1"
"377","377","","2","51","211.9986948482836","122.0412984354894","9025.939480650723","17.470350706952285","8.297633377299494","3621.51590380787","212.0","124.0","7770.0","376.93994884269296","305.6524623877698","59.02607422501098","2.8966437973668793","123649.0","71074.0","5209630.0","13","48","0","1","1","1"
"378","378","","2","52","206.41647771616502","128.01660456562442","13282.953515369341","16.832267476840315","10.004187365413449","6623.166905920867","207.0","129.0","11684.0","378.2110227177278","302.36329589655304","58.82207963557997","2.8966437973668793","116305.0","71620.0","7529783.0","13","48","0","1","1","1"
"379","379","","2","53","195.9361385992388","131.71879944783944","12813.123331970528","14.793093461466047","10.164578375691304","7223.241323087859","197.0","133.0","10380.5","377.6616963310218","301.26631324498635","58.822105874007946","2.8966437973668793","110834.0","74357.0","7298470.0","13","48","0","1","1","1"
"380","380","","2","54","184.62034142300752","132.27044692507553","11931.984120434003","14.314775072170008","9.937773702864082","5112.4492850182405","186.0","133.0","11258.0","376.749252542407","300.59746137931154","55.26180449338721","2.8966437973668793","103328.0","74173.0","6604493.0","13","48","0","1","1","1"
"381","381","","2","55","176.44522175534482","132.46374467781354","8288.256932917608","13.822107168865097","9.966422212562767","3720.5791684751935","177.0","132.0","8204.0","377.11346619092956","300.2321345198591","55.22354949489581","2.8966437973668793","99219.0","74507.0","4625750.0","13","48","0","1","1","1"
"382","382","","2","56","170.46412974598326","136.1018400977867","5100.548454116213","13.671091941440851","10.93836251157842","2444.6110851771396","170.0","137.5","4191.5","374.67384821519244","300.4135732612977","58.68568599006128","2.8966437973668793","93663.0","74841.0","2785667.0","13","48","0","1","1","1"
"383","383","","2","57","162.58804248109092","140.35431693662167","4778.04810494023","12.23363915593235","11.393224748046675","2381.569655353785","165.0","142.0","4099.0","374.8028736825224","296.94040710702774","62.42836170766049","2.8966437973668793","93925.0","80822.0","2712300.0","13","48","0","1","1","1"
"384","384","","2","58","156.36518754395095","145.6925196386461","4401.132739326701","12.223450162236336","12.382778582042102","1767.0453840127984","156.0","145.0","3901.0","374.8475521238114","297.854837839979","63.70778486869862","2.8966437973668793","91178.0","85159.0","2569302.0","13","48","0","1","1","1"
"385","385","","2","59","150.21458601448865","144.48238354856986","4516.098565245204","10.786493835299106","13.683070536318402","2463.6073508337277","149.0","147.0","3840.0","375.48204796973755","297.8178926658366","65.82479162841875","2.8966437973668793","82398.0","79347.0","2444802.0","13","48","0","1","1","1"
"386","386","","2","60","149.6362350567716","150.98067681968183","4471.314187057947","11.015802141638012","14.05085254905645","1868.4358191825083","149.0","155.0","3852.0","376.4527677548675","298.3074403006618","69.19267689417416","2.8966437973668793","82095.0","83273.0","2440375.0","13","48","0","1","1","1"
"387","387","","2","61","148.35780076184065","155.73124451321198","3972.8092142238315","9.941221043809781","16.086538840718653","705.2492770295607","149.0","157.0","3745.5","376.03011444475635","298.3517736093652","66.65237195866189","2.8966437973668793","86558.0","90532.0","2306391.0","13","48","0","1","1","1"
"388","388","","2","62","146.12720343386508","164.92169314756262","4010.6929120877303","9.588012755728496","18.763734974779762","937.8155895412464","147.0","166.0","3758.0","376.7607367183","296.3252469144146","70.24091179508824","2.8966437973668793","82137.0","91985.0","2267665.0","13","48","0","1","1","1"
"389","389","","2","63","144.03899169303202","170.29334209447632","4063.0461391774807","10.656031838000441","19.074887104338536","1215.5749761586917","144.0","170.0","3711.5","375.49245436249186","296.4397750974544","63.67840364076906","2.8966437973668793","83785.0","98908.0","2305092.0","13","48","0","1","1","1"
"390","390","","2","64","143.50510267620518","175.75622104717272","4282.641198379593","9.717426817293644","19.82522491986029","2023.5086666423135","145.0","178.0","3642.5","374.88239280783137","294.21928258607437","65.89107844775369","2.8966437973668793","77602.0","95153.0","2280316.0","13","48","0","1","1","1"
"391","391","","2","65","139.11769573422788","181.70330092381766","4401.726269815804","9.45119133429171","19.678992539784574","1629.0087066997023","138.0","186.0","3982.0","374.8504796354821","288.732698188367","64.97720476129787","2.8966437973668793","79763.0","104161.0","2477867.0","13","48","0","1","1","1"
"392","392","","2","66","136.2996747401436","189.443405449568","3840.1149311795925","8.780034854618767","20.499236375265486","610.321391973298","136.0","189.5","3648.0","379.3124408002567","282.54470537726326","66.59724813558407","2.8966437973668793","78897.0","109390.0","2202723.0","13","48","0","1","1","1"
"393","393","","2","67","135.02764210047087","188.41416426317488","6184.048550966241","9.025098005341992","22.723924200970902","3797.576072457747","134.0","191.0","4689.5","375.1681226171574","277.565410711169","71.29911144439922","2.8966437973668793","78687.0","109818.0","3533728.0","13","48","0","1","1","1"
"394","394","","2","30","455.5281237704821","106.54972109086974","5758.353570380807","45.5327730075266","3.531946172352058","1826.1523338959958","469.0","106.0","5457.0","365.36491127364934","384.145525801079","72.27398932248646","2.8966437973668793","255101.0","59637.0","3168935.0","19","55","0","1","1","1"
"395","395","","2","31","424.33435278765177","105.95442642535342","5870.580477572667","40.8061070299036","3.3697137318785386","1271.78316025309","422.0","106.0","5684.5","365.4701980086686","383.7797535078985","74.28297990479366","2.8966437973668793","249458.0","62334.0","3432181.0","19","55","0","1","1","1"
"396","396","","2","32","391.95637917353935","106.18223620779983","6228.115146812623","39.10958762938857","3.3160735995590764","1913.4962482335216","396.0","106.0","5874.0","366.96077369216584","385.2428423753096","71.27467683241436","2.8966437973668793","227047.0","61721.0","3615396.0","19","55","0","1","1","1"
"397","397","","2","33","382.9564592446795","106.21097154547253","9065.015076680727","40.303737028011255","3.5905019741061506","3343.82686624605","387.0","106.0","8781.0","366.74062870076193","382.8653224696364","67.07406016031744","2.8966437973668793","219427.0","61120.0","5203972.0","19","55","0","1","1","1"
"398","398","","2","34","376.9569041838498","106.0522129471792","7953.756299315406","35.13524223387498","3.174119872051848","3037.049178705768","379.0","106.0","7768.0","367.64078086562296","375.7371062234559","66.77766361850031","2.8966437973668793","217091.0","61425.0","4627212.0","19","55","0","1","1","1"
"399","399","","2","35","351.30194703142695","106.32745020908953","8779.152704840275","35.387946517388706","3.4092823821084273","3370.882540775256","352.0","106.0","9029.0","369.47008456734","370.9965055724322","63.5865502032071","2.8966437973668793","203599.0","61671.0","5091823.0","19","55","0","1","1","1"
"400","400","","2","36","335.13600457847747","106.60881785557854","9820.439128927785","28.576149684749794","3.6146830856123184","4799.3300527532065","339.0","106.0","8611.0","371.9530248302885","364.3904331389799","63.126264824685585","2.8966437973668793","182343.0","57831.0","5482892.0","19","55","0","1","1","1"
"401","401","","2","37","310.1322275564942","106.35750020559956","12061.494125966801","31.90793787209022","3.4690226358568763","4702.127278583526","309.0","106.0","11222.5","371.98173939438465","359.6353933276335","63.674171347133004","2.8966437973668793","179435.0","61668.0","6985929.0","19","55","0","1","1","1"
"402","402","","2","38","287.14480088920067","106.36863844035898","12056.37260057636","26.003577467743362","3.4476232044315096","4396.934319191798","292.5","106.0","12535.5","373.4254594423624","354.5142467916067","59.77180949044435","2.8966437973668793","158873.0","58828.0","6465681.0","19","55","0","1","1","1"
"403","403","","2","39","263.3179464349065","106.49780184398756","9802.628623679682","26.569205150462743","3.670479842529159","3649.6130832210724","267.0","106.0","9043.0","374.1207159745936","349.39588477618156","55.56577138493","2.8966437973668793","142125.0","57764.0","5271000.0","19","55","0","1","1","1"
"404","404","","2","40","260.3402550960619","106.65759410552808","9981.040532616234","21.982087046274813","3.5376941492414296","3165.0062897654743","266.0","106.0","10480.0","375.01516998210656","344.7941763218271","57.32554532303437","2.8966437973668793","146344.0","60168.0","5546892.0","19","55","0","1","1","1"
"405","405","","2","41","251.9444008059989","107.14526995996168","9797.984699320305","21.53213372548535","3.720710862815341","2923.501565750892","255.5","107.0","10216.5","374.94816933254884","343.87974558887583","56.047096770657056","2.8966437973668793","144301.0","61678.0","5571722.0","19","55","0","1","1","1"
"406","406","","2","42","241.36304796348122","107.22136604306229","8205.146468648927","20.125668458758394","3.747721559361046","3189.57936975027","242.0","107.0","7702.0","375.0534560675681","343.51397329569534","58.056087352964276","2.8966437973668793","137417.0","61209.0","4662552.0","19","55","0","1","1","1"
"407","407","","2","43","238.96670377754495","107.95883570898698","9369.759970618332","20.84451976165093","3.9658190067714187","4428.608793192696","241.0","108.0","9499.0","374.9960269393758","342.2337702695636","56.96027430806944","2.8966437973668793","128732.0","58182.0","5366991.0","19","55","0","1","1","1"
"408","408","","2","44","237.5608344768526","108.8212586807917","10017.063869577169","23.450262568209272","4.414741085143903","4211.834740902301","238.0","109.0","9703.5","377.0697894695268","340.9545692149175","54.59644535542432","2.8966437973668793","138469.0","63594.0","5825802.0","19","55","0","1","1","1"
"409","409","","2","45","234.1445417395341","109.77119606354269","8946.819367784818","20.77238557713629","4.88627783719818","2860.200628847163","237.0","109.0","8313.5","377.06021794816144","339.4914800421955","54.41380984794185","2.8966437973668793","133343.0","62629.0","5044330.0","19","55","0","1","1","1"
"410","410","","2","46","234.95598138251702","111.65053845858502","8029.274598987298","21.90831373184074","5.378876981277999","2004.2817926019293","236.5","111.0","7670.5","377.0793609908922","337.11396013652234","54.779080862906795","2.8966437973668793","136692.0","65044.0","4710904.0","19","55","0","1","1","1"
"411","411","","2","47","219.4199780906786","111.33419167412964","7654.412686966169","21.500794656216954","5.350424420614004","2118.673071357595","224.0","111.0","7077.0","376.34992940027115","334.3705566640427","51.34409078932737","2.8966437973668793","121717.0","61979.0","4335575.0","19","55","0","1","1","1"
"412","412","","2","48","230.0760361652616","113.20385395040348","8312.07765885788","20.618729264554233","6.142083078295743","1931.1617161852644","234.0","113.0","8169.5","376.35050958935386","334.4370498766342","49.4398292536247","2.8966437973668793","123203.0","60905.0","4597334.0","19","55","0","1","1","1"
"413","413","","2","49","233.74076344412595","115.23975016874763","9542.330374367015","20.539941825882295","6.293348017283157","2908.031275450952","234.0","115.0","9358.0","378.01323510659074","329.0922518695612","50.448022413494506","2.8966437973668793","135571.0","67168.0","5606844.0","19","55","0","1","1","1"
